Kingdom,Phylum,Class,Order,Family,Genus,Species,SRR7142497,SRR7142491,SRR7142505,SRR7142475,SRR7142509,SRR7142501,SRR7142502,SRR7142472,SRR7142477,SRR7142506,SRR7142525,SRR7142471,SRR7142528,SRR7142490,SRR7142503,SRR7142473,SRR7142489,SRR7142520,SRR7142512,SRR7142495,SRR7142479,SRR7142527,SRR7142516,SRR7142500,SRR7142508,SRR7142523,SRR7142484,SRR7142487,SRR7142469,SRR7142494,SRR7142511,SRR7142470,SRR7142480,SRR7142521,SRR7142513,SRR7142468,SRR7142496,SRR7142474,SRR7142530,SRR7142499,SRR7142476,SRR7142466,SRR7142507,SRR7142522,SRR7142486,SRR7142519,SRR7142510,SRR7142482,SRR7142492,SRR7142498,SRR7142515,SRR7142532,SRR7142518,SRR7142465,SRR7142517,SRR7142485,SRR7142526,SRR7142531,SRR7142514,SRR7142467,SRR7142524,SRR7142481,SRR7142464,SRR7142483,SRR7142529,SRR7142493,SRR7142478,SRR7142504,SRR7142488,SRR2143516,SRR2143517,SRR2143518,SRR2143521,SRR2143522,SRR2143523,SRR2143524,SRR2143525,SRR2143526,SRR2143527,SRR2143531,SRR2143533,SRR2143534,SRR2143536,SRR2143537,SRR2143542,SRR2143544,SRR2143545,SRR2143548,SRR2143549,SRR2143552,SRR2143553,SRR2143554,SRR2143555,SRR2143556,SRR2143557,SRR2143558,SRR2143559,SRR2143560,SRR2143561,SRR2143562,SRR2143564,SRR2143566,SRR2143570,SRR2143574,SRR2143577,SRR2143578,SRR2143580,SRR2143581,SRR2143584,SRR2143586,SRR2143587,SRR2143588,SRR2143589,SRR2143590,SRR2143591,SRR2143593,SRR2143596,SRR2143599,SRR2143600,SRR2143601,SRR2143602,SRR2143605,SRR2143606,SRR2143609,SRR2143613,SRR2143621,SRR2143622,SRR2143627,SRR2143630,SRR2143631,SRR2143633,SRR2143634,SRR2143635,SRR2143636,SRR2143637,SRR2143638,SRR2143644,SRR2143647,SRR2143649,SRR2143650,SRR2143652,SRR2143654,SRR2143657,SRR2143659,SRR2143660,SRR2143662,SRR2143663,SRR2143664,SRR2143665,SRR2143667,SRR2143668,SRR2143669,SRR2143672,SRR2143674,SRR2143675,SRR2143676,SRR2143677,SRR2143681,SRR2143682,SRR2143683,SRR2143684,SRR2143693,SRR2143694,SRR2143696,SRR2143697,SRR2143698,SRR2143699,SRR2143705,SRR2143708,SRR2143709,SRR2143712,SRR2143716,SRR2143717,SRR2143718,SRR2143719,SRR2143721,SRR2143722,SRR2143723,SRR2143724,SRR2143725,SRR2143727,SRR2143732,SRR2143733,SRR2143734,SRR2143735,SRR2143736,SRR2143743,SRR2143744,SRR2143745,SRR2143746,SRR2143747,SRR2143748,SRR2143749,SRR2143750,SRR2143758,SRR2143759,SRR2143760,SRR2143761,SRR2143763,SRR2143764,SRR2143766,SRR2143767,SRR2143768,SRR2143769,SRR2143770,SRR2143776,SRR2143777,SRR2143778,SRR2143779,SRR2143780,SRR2143784,SRR2143785,SRR2143786,SRR2143788,SRR2143789,SRR2143792,SRR2143796,SRR2143798,SRR2143805,SRR2143808,SRR2143811,SRR2143812,SRR2143813,SRR2143814,SRR2143818,SRR2143824,SRR2143827,SRR2143830,SRR2143832,SRR2143835,SRR2143836,SRR2143837,SRR2143838,SRR2143839,SRR2143840,SRR2143842,SRR2143845,SRR2143846,SRR2143856,SRR2143857,SRR2143858,SRR2143865,SRR2143878,SRR2143883,SRR2143885,SRR2143886,SRR2143889,SRR2143890,SRR2143891,SRR2143893,SRR2143894,SRR2143895,SRR2143897,SRR2143898,SRR2143899,SRR2143900,SRR2143902,SRR2143903,SRR2143905,SRR2143906,SRR2143907,SRR2143908,SRR2143909,SRR2143910,SRR2143911,SRR2143912,SRR2143922,SRR2143924,SRR2143925,SRR2143926,SRR2143927,SRR2143928,SRR2143931,SRR2143932,SRR2143934,SRR2143936,SRR2143937,SRR2143942,SRR2143943,SRR2143950,SRR2143951,SRR2143958,SRR2143959,SRR2143963,SRR2143964,SRR2143965,SRR2143966,SRR2143967,SRR2143968,SRR2143970,SRR2143972,SRR2143978,SRR2143979,SRR2143981,SRR2143982,SRR2143984,SRR2143985,SRR2143986,SRR2143987,SRR2143989,SRR2143996,SRR2143998,SRR2143999,SRR2144001,SRR2144003,SRR2144004,SRR2144005,SRR2144006,SRR2144008,SRR2144009,SRR2144011,SRR2144012,SRR2144013,SRR2144014,SRR2144015,SRR2144016,SRR2144017,SRR2144020,SRR2144021,SRR2144022,SRR2144024,SRR2144027,SRR2144029,SRR2144031,SRR2144032,SRR2144033,SRR2144034,SRR2144035,SRR2144039,SRR2144043,SRR2144070,SRR2144071,SRR2144073,SRR2144090,SRR2144092,SRR2144093,SRR2144094,SRR2144095,SRR2144096,SRR2144098,SRR2144101,SRR2144103,SRR2144105,SRR2144106,SRR2144107,SRR2144108,SRR2144109,SRR2144110,SRR2144111,SRR2144112,SRR2144115,SRR2144116,SRR2144117,SRR2144119,SRR2144120,SRR2144121,SRR2144122,SRR2144125,SRR2144127,SRR2144129,SRR2144131,ERR3928931,ERR3928933,ERR3928935,ERR3928937,ERR3928938,ERR3928939,ERR3928940,ERR3928941,ERR3928942,ERR3928943,ERR3928944,ERR3928946,ERR3928948,ERR3928950,ERR3928951,ERR3928952,ERR3928953,ERR3928954,ERR3928955,ERR3928956,ERR3928957,ERR3928958,ERR3928959,ERR3928960,ERR3928961,ERR3928962,ERR3928963,ERR3928964,ERR3928965,ERR3928966,ERR3928968,ERR3928971,ERR3928972,ERR3928973,ERR3928974,ERR3928975,ERR3928977,ERR3928978,ERR3928979,ERR3928980,ERR3928982,ERR3929033,ERR3929034,ERR3929035,ERR3929036,ERR3929037,ERR3929038,ERR3929040,ERR3929042,ERR3929043,ERR3929045,ERR3929046,ERR3929047,ERR3929048,ERR3929049,ERR3929050,ERR3929051,ERR3929052,ERR3929054,ERR3929055,ERR3929057,ERR3929058,ERR3929059,ERR3929060,ERR3929061,ERR3929062,ERR3929063,ERR3929064,ERR3929066,ERR3929068,ERR3929070,ERR3929071,ERR3929072,ERR3929073,ERR3929074,ERR3929075,ERR3929076,ERR3929078,ERR3929079,ERR3929080,ERR3929082,ERR3929084
Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,FCNB,PAC002389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,PAC002528,PAC002528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.809002864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.061268591,0,0,0,0,0,0,0,0,0,0,0,0,1.887059007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.106648766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.106648766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.713775061,0,0,0,0,0,0,0,1.809002864,0,0,0,0,0,0,0,0,0,0,1.809002864,0,0,0,0,0
Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces_graevenitzii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.476105534,0,0,1.243816152,0,0,0,0,0,0,0,0,0,0,0,0.966877812,0,0,0,0,1.127057363,0,0,0,0,0,0,0,0,0,0,1.799290102,0,0,1.667091362,0,0,1.127057363,0,0,0,0,0,1.127057363,0,0,0,0,0,0,0,0,1.335743207,0,0,0,0,0,1.127057363,0,0,0,0,0,1.476105534,0,0,0,0,0,0,0,0,0,0,0,0.966877812,0,0,1.769819055,0,0,0,0,0,0,0,0,1.411570432,0,0,0,1.532279885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.799290102,0,0,0,0,0,0,0,0,0,0,0,1.127057363,0,0,0,0,0,0,0,0,0,0,0,1.335743207,0,0,0,0,0,1.411570432,1.243816152,0,1.335743207,0,1.769819055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.335743207,0,0,0,0,0,1.626632416,0,0,0,0,0,1.127057363,0,0,0,0,1.943443839,0,0,0,0,0,0,0,0,0,0,0,0,0,1.704100269,0,0,1.943443839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.335743207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.127057363,0,0,0,0,0,0,0,0,0,0,0,1.243816152,0,0,0,1.335743207,0,0,0,0,0,0,0,0,0,1.582013444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.900498568,1.667091362,1.963422304,0,0,0,0,0,0,0,0,0,0,2.381485182,0,1.582013444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.476105534,0,1.626632416,0,1.704100269,0,2.067144065,0,0
Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Winkia_neuii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,None,0,0,0,0,0,0,0,0.912905622,0,0.484619876,0,0.707952938,0.707952938,0,0,0,0,0,0,0,0,0.484619876,0,0.610486902,0,0,0,0,0,0.484619876,0,0,0,0,0.707952938,0,0,0,0.484619876,0,0,0,0.306666065,0,0,0.484619876,0,0,0.484619876,0,0,0,0,0,0,0,1.673717333,0,0,0,0.610486902,0,0.707952938,0.484619876,0,0,0,0,2.70927832,1.52937869,0,0,1.683062476,0,0,1.156537481,0,0,0,0,1.408697446,1.372446774,0,1.010092847,0.78750447,1.372446774,0,0,1.156537481,1.051586293,2.353572352,0,1.542353529,0,1.353119743,1.214628318,0,0,0,0,2.097469124,0,0,3.008575193,0,1.089458804,0.964212173,0,0,0,0,1.089458804,0,0,1.289371209,0,0,0,1.010092847,1.311676738,2.118323512,1.372446774,1.487952472,0,0,1.390950232,0,0,0,0,1.124291931,0,0,1.240997969,2.505319087,1.542353529,0,0.484619876,0,0,1.567195192,1.089458804,1.186553448,2.141451791,0,1.4579629,0,0,2.064180517,0,1.010092847,1.473216496,0.912905622,0,0,1.156537481,0,1.240997969,1.010092847,0,0,1.051586293,0,0,1.124291931,0,0.707952938,1.089458804,0,1.156537481,0,1.372446774,0.854715557,0,0,0,0,1.634185887,0,1.186553448,1.289371209,1.353119743,1.940488759,0,0,0.78750447,0,0.707952938,1.186553448,1.265857739,0.912905622,0,1.124291931,1.051586293,1.408697446,0.610486902,0,0.707952938,0,1.265857739,0,1.683062476,1.332892396,1.4579629,1.726990594,1.156537481,0,1.265857739,1.634185887,1.186553448,0,1.240997969,1.623714028,0.912905622,0,0,1.408697446,0,1.473216496,1.372446774,1.372446774,0,0,1.353119743,0,0,1.156537481,0,1.089458804,1.80341325,0.78750447,0,0,0,1.353119743,2.169485635,0,1.442153994,0,1.50220481,0,1.567195192,0.912905622,0.912905622,0,1.372446774,1.837109678,1.60198094,1.214628318,0.78750447,0.707952938,1.590692464,1.701170306,0,0,1.567195192,1.372446774,0.610486902,1.718553255,1.390950232,2.523049271,0,0,2.528362222,1.664166671,0,1.214628318,0,1.311676738,0,0.912905622,0,1.124291931,0,1.673717333,0,0,1.186553448,0,2.217957127,0,0,1.265857739,0,0,0,0,1.408697446,1.69221076,0,1.156537481,1.89754704,0,0,0.912905622,1.81720711,1.353119743,2.121703923,1.240997969,1.664166671,1.089458804,1.623714028,1.473216496,0.484619876,0,0,1.789166864,0,1.124291931,0,0.854715557,0.964212173,0,0,1.124291931,1.590692464,0,1.124291931,1.789166864,0,1.051586293,0,0,0,0,0,2.184311988,1.289371209,1.332892396,1.332892396,0,0,0,0,1.442153994,1.156537481,1.353119743,0,0,1.332892396,2.402090091,2.271210565,1.089458804,1.372446774,1.186553448,1.332892396,0,0,0,0,0,1.051586293,0,0,0,1.372446774,1.810364942,1.124291931,1.766880767,1.80341325,0,1.554951955,1.654401246,1.567195192,1.390950232,1.124291931,1.673717333,1.186553448,1.156537481,1.69221076,2.657578699,1.089458804,1.214628318,1.51600425,0,0,2.036401476,1.542353529,1.265857739,1.372446774,1.955556941,1.955556941,2.064180517,1.487952472,1.623714028,1.940488759,0,0,1.124291931,1.554951955,1.473216496,2.011089351,1.60198094,1.408697446,0,2.01541182,2.513592281,1.837109678,1.214628318,1.579102722,2.351593557,1.289371209,0,1.372446774,1.051586293,1.089458804,1.156537481,2.461409831,0,1.919548427,1.914151688,0,1.311676738,0,1.673717333,1.425747812,1.442153994,0.854715557,0,1.124291931,1.186553448,1.214628318,1.50220481,0.964212173,0.854715557,1.781864501,0,1.311676738,1.089458804,1.156537481,1.554951955,1.654401246,1.654401246,0.610486902,1.408697446,1.442153994,1.843546215,1.311676738,1.960465688,0.610486902,1.945569798,1.186553448,0
Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,human_gut_metagenome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.534757035,1.534757035,0,0,1.534757035,0,0,0,1.829401661,0,0,1.534757035,1.534757035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.534757035,1.829401661,0,0,0,0,1.534757035,0,0,1.534757035,0,1.534757035,0,1.829401661,0,0,0,0,0,0,0,1.534757035,2.003343429,0,0,0,0,0,0,2.003343429,0,0,0,0,0,0,0,0,1.829401661,0,0,0,1.534757035,0,0,1.829401661,0
Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Arcanobacterium,Chlamydia_trachomatis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Arcanobacterium,uncultured_bacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,F0332,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.350740355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.184225816,0,0,0,0,0,2.087819189,0,0,0,0,0,0,1.184225816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.564772713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.641977681,0,1.350740355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.564772713,0,0,0,0,0,0,0,0,0,1.350740355,0,0,0,0,0,0,0,0,0,0,0,0,1.350740355,0,0,0,0,2.579229567,0,0,0,0,0,0,0,0,0,0,0,0,0,1.972403896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.184225816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.814755026,0,0,0,0,0,0,0,2.112445625,0,1.641977681,0,0,0,0,0,0,0,1.350740355,1.859846688,2.033934316,0,0,0,1.707507317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Mobiluncus,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.072639024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.725024958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.563054255,0,0,0,0,0,0,2.371828097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
