	SRR7142497	SRR7142491	SRR7142505	SRR7142475	SRR7142509	SRR7142501	SRR7142502	SRR7142472	SRR7142477	SRR7142506	SRR7142525	SRR7142471	SRR7142528	SRR7142490	SRR7142503	SRR7142473	SRR7142489	SRR7142520	SRR7142512	SRR7142495	SRR7142479	SRR7142527	SRR7142516	SRR7142500	SRR7142508	SRR7142523	SRR7142484	SRR7142487	SRR7142469	SRR7142494	SRR7142511	SRR7142470	SRR7142480	SRR7142521	SRR7142513	SRR7142468	SRR7142496	SRR7142474	SRR7142530	SRR7142499	SRR7142476	SRR7142466	SRR7142507	SRR7142522	SRR7142486	SRR7142519	SRR7142510	SRR7142482	SRR7142492	SRR7142498	SRR7142515	SRR7142532	SRR7142518	SRR7142465	SRR7142517	SRR7142485	SRR7142526	SRR7142531	SRR7142514	SRR7142467	SRR7142524	SRR7142481	SRR7142464	SRR7142483	SRR7142529	SRR7142493	SRR7142478	SRR7142504	SRR7142488	SRR2143516	SRR2143517	SRR2143518	SRR2143521	SRR2143522	SRR2143523	SRR2143524	SRR2143525	SRR2143526	SRR2143527	SRR2143531	SRR2143533	SRR2143534	SRR2143536	SRR2143537	SRR2143542	SRR2143544	SRR2143545	SRR2143548	SRR2143549	SRR2143552	SRR2143553	SRR2143554	SRR2143555	SRR2143556	SRR2143557	SRR2143558	SRR2143559	SRR2143560	SRR2143561	SRR2143562	SRR2143564	SRR2143566	SRR2143570	SRR2143574	SRR2143577	SRR2143578	SRR2143580	SRR2143581	SRR2143584	SRR2143586	SRR2143587	SRR2143588	SRR2143589	SRR2143590	SRR2143591	SRR2143593	SRR2143596	SRR2143599	SRR2143600	SRR2143601	SRR2143602	SRR2143605	SRR2143606	SRR2143609	SRR2143613	SRR2143621	SRR2143622	SRR2143627	SRR2143630	SRR2143631	SRR2143633	SRR2143634	SRR2143635	SRR2143636	SRR2143637	SRR2143638	SRR2143644	SRR2143647	SRR2143649	SRR2143650	SRR2143652	SRR2143654	SRR2143657	SRR2143659	SRR2143660	SRR2143662	SRR2143663	SRR2143664	SRR2143665	SRR2143667	SRR2143668	SRR2143669	SRR2143672	SRR2143674	SRR2143675	SRR2143676	SRR2143677	SRR2143681	SRR2143682	SRR2143683	SRR2143684	SRR2143693	SRR2143694	SRR2143696	SRR2143697	SRR2143698	SRR2143699	SRR2143705	SRR2143708	SRR2143709	SRR2143712	SRR2143716	SRR2143717	SRR2143718	SRR2143719	SRR2143721	SRR2143722	SRR2143723	SRR2143724	SRR2143725	SRR2143727	SRR2143732	SRR2143733	SRR2143734	SRR2143735	SRR2143736	SRR2143743	SRR2143744	SRR2143745	SRR2143746	SRR2143747	SRR2143748	SRR2143749	SRR2143750	SRR2143758	SRR2143759	SRR2143760	SRR2143761	SRR2143763	SRR2143764	SRR2143766	SRR2143767	SRR2143768	SRR2143769	SRR2143770	SRR2143776	SRR2143777	SRR2143778	SRR2143779	SRR2143780	SRR2143784	SRR2143785	SRR2143786	SRR2143788	SRR2143789	SRR2143792	SRR2143796	SRR2143798	SRR2143805	SRR2143806	SRR2143808	SRR2143811	SRR2143812	SRR2143813	SRR2143814	SRR2143818	SRR2143824	SRR2143827	SRR2143830	SRR2143832	SRR2143835	SRR2143836	SRR2143837	SRR2143838	SRR2143839	SRR2143840	SRR2143842	SRR2143845	SRR2143846	SRR2143856	SRR2143857	SRR2143858	SRR2143865	SRR2143878	SRR2143883	SRR2143885	SRR2143886	SRR2143889	SRR2143890	SRR2143891	SRR2143893	SRR2143894	SRR2143895	SRR2143897	SRR2143898	SRR2143899	SRR2143900	SRR2143902	SRR2143903	SRR2143905	SRR2143906	SRR2143907	SRR2143908	SRR2143909	SRR2143910	SRR2143911	SRR2143912	SRR2143922	SRR2143924	SRR2143925	SRR2143926	SRR2143927	SRR2143928	SRR2143931	SRR2143932	SRR2143934	SRR2143936	SRR2143937	SRR2143942	SRR2143943	SRR2143950	SRR2143951	SRR2143958	SRR2143959	SRR2143963	SRR2143964	SRR2143965	SRR2143966	SRR2143967	SRR2143968	SRR2143970	SRR2143972	SRR2143978	SRR2143979	SRR2143981	SRR2143982	SRR2143984	SRR2143985	SRR2143986	SRR2143987	SRR2143989	SRR2143996	SRR2143998	SRR2143999	SRR2144001	SRR2144003	SRR2144004	SRR2144005	SRR2144006	SRR2144008	SRR2144009	SRR2144011	SRR2144012	SRR2144013	SRR2144014	SRR2144015	SRR2144016	SRR2144017	SRR2144020	SRR2144021	SRR2144022	SRR2144024	SRR2144027	SRR2144029	SRR2144031	SRR2144032	SRR2144033	SRR2144034	SRR2144035	SRR2144039	SRR2144043	SRR2144070	SRR2144071	SRR2144073	SRR2144090	SRR2144092	SRR2144093	SRR2144094	SRR2144095	SRR2144096	SRR2144098	SRR2144101	SRR2144103	SRR2144105	SRR2144106	SRR2144107	SRR2144108	SRR2144109	SRR2144110	SRR2144111	SRR2144112	SRR2144115	SRR2144116	SRR2144117	SRR2144119	SRR2144120	SRR2144121	SRR2144122	SRR2144125	SRR2144127	SRR2144129	SRR2144131	ERR3928931	ERR3928933	ERR3928935	ERR3928937	ERR3928938	ERR3928939	ERR3928940	ERR3928941	ERR3928942	ERR3928943	ERR3928944	ERR3928946	ERR3928948	ERR3928950	ERR3928951	ERR3928952	ERR3928953	ERR3928954	ERR3928955	ERR3928956	ERR3928957	ERR3928958	ERR3928959	ERR3928960	ERR3928961	ERR3928962	ERR3928963	ERR3928964	ERR3928965	ERR3928966	ERR3928968	ERR3928971	ERR3928972	ERR3928973	ERR3928974	ERR3928975	ERR3928977	ERR3928978	ERR3928979	ERR3928980	ERR3928982	ERR3929033	ERR3929034	ERR3929035	ERR3929036	ERR3929037	ERR3929038	ERR3929040	ERR3929042	ERR3929043	ERR3929045	ERR3929046	ERR3929047	ERR3929048	ERR3929049	ERR3929050	ERR3929051	ERR3929052	ERR3929054	ERR3929055	ERR3929057	ERR3929058	ERR3929059	ERR3929060	ERR3929061	ERR3929062	ERR3929063	ERR3929064	ERR3929066	ERR3929068	ERR3929070	ERR3929071	ERR3929072	ERR3929073	ERR3929074	ERR3929075	ERR3929076	ERR3929078	ERR3929079	ERR3929080	ERR3929082	ERR3929084	Diagnosis	Number
SRR7142497	0	0.554894353	0.964153536	0.403073261	0.534158337	0.467970385	0.884369242	0.519886248	1.446315114	1.123570399	0.614490438	0.648367489	0.822766416	0.662746195	0.870667353	0.366192412	0.225949419	0.738121198	0.761044635	0.992897596	0.80999302	0.610682095	0.391880275	0.684017169	0.429933089	0.365253465	1.229601894	0.419471614	0.872331989	0.556497597	1.15085029	0.358751227	0.640950212	0.866601084	0.601389743	0.674124235	0.771286461	0.450322015	0.780181366	0.573323685	1.446315104	0.742618607	0.876642694	0.585788057	0.402588039	0.727413463	0.368227203	0.414708833	0.410467832	0.721125322	0.602392987	0.465006236	0.87825001	1.25443633	0.809039933	0.876407202	1.446315104	0.731913102	0.363024556	0.788401734	0.889914687	0.745663244	0.379883252	1.040586582	0.777709612	0.611397889	1.023510197	0.816814117	1.150070582	1.045200085	0.759316665	0.580520937	0.966428103	0.382040761	0.86039996	1.076258133	0.816126282	0.934232259	0.764051564	0.800942988	1.067877713	0.826061174	0.835096207	1.069573272	0.924525005	0.418053182	0.894375159	1.091614402	0.97101842	0.942199888	0.800786104	0.706170878	0.977803852	0.567934126	0.90490487	0.644778481	0.64502199	0.857041914	1.072934656	0.984973047	0.681878984	0.938709405	0.995502175	0.741660548	0.839039726	0.548389033	0.768666254	1.216802403	0.947020365	1.304680008	0.95255337	0.817574581	0.908856187	0.962306592	0.48191928	1.007172508	1.208884343	0.467697563	0.521345909	0.69620834	1.149474119	1.173048166	0.980484917	0.749971257	1.009396306	0.912049442	0.54198405	0.710786608	0.392089923	1.03653692	0.587409869	1.060950441	0.896402631	0.72220334	0.966505728	0.644478452	1.119791079	0.569881024	0.710250099	0.775313403	1.302064311	0.949554497	0.735658293	0.801455334	0.90349621	0.986926219	1.188372711	1.00890057	0.579554457	0.865492395	0.369143036	0.786700298	0.907765572	0.923842286	1.019401812	1.178067019	0.410974924	0.38873846	0.932790628	0.415640667	0.655251463	1.076073651	0.324033029	1.099583017	0.503276505	0.907908558	0.983517478	0.944321114	1.142351598	1.04115714	0.652329039	0.543882962	0.905568441	0.761788402	1.065730435	0.993137168	1.058652322	0.894354752	0.590577918	0.775274799	0.933569719	0.929651143	0.917443507	0.502715679	1.115525184	0.715364917	1.089945323	0.481861038	0.805235586	0.936277096	0.929972877	0.982684095	1.265936145	0.956550612	0.583495079	1.047912945	0.71870418	0.485269619	0.635684988	0.829459317	0.496727897	0.992842085	1.08768339	0.922261878	0.981299714	0.911234678	0.610255596	1.06987515	0.694212917	1.09969965	0.786739914	0.750298681	0.948855674	0.491736019	0.980153389	0.981201023	1.077955171	1.014602809	0.961028671	0.949698787	0.947076841	0.95753717	0.74835341	0.752295348	0.911510651	0.986924175	0.615949272	0.891590393	0.734581712	0.907633221	0.900052974	0.96217771	0.410450537	0.860497771	0.819583847	1.046534924	0.887973312	0.651534921	1.169525267	0.869806285	0.868122202	0.424076898	0.724294048	0.912363537	0.953825177	0.685474208	0.945518287	0.960687002	0.850134825	0.956237485	0.713429795	0.930151883	0.511853626	0.854370603	1.009757999	1.009889877	0.92825932	0.586546284	0.62810315	0.78538228	0.933862331	1.035377656	0.290065542	0.768086582	0.979983524	0.735413175	0.706419947	0.357411455	0.558163196	0.93119805	0.922365411	0.937366876	0.925892871	0.656154468	0.935103668	1.153530227	1.039896194	0.508826498	1.025155127	0.941378733	0.410888187	0.58247002	0.88340534	0.594399383	0.77869828	0.925013935	0.891906725	0.702089167	0.798531102	0.96288498	0.979136365	0.354159846	1.086198844	0.475359321	0.881731411	1.081199245	0.920116733	0.809044135	0.840638142	0.195617854	0.806063516	0.679202278	0.704751912	0.764515	1.159313318	0.749500732	0.860558034	0.783420724	0.707614821	0.876083213	0.379728122	0.951638481	0.824569211	1.011275747	0.967236701	0.845195085	0.741411724	0.517750442	0.943384507	1.154474827	0.910324952	0.758355294	0.911493264	0.538311598	0.707775159	0.393645691	1.362122735	1.132427529	0.572029587	0.99725004	0.85572417	0.947450869	0.781135119	0.628460174	1.105681963	0.493601721	0.926846487	0.969976019	0.629224876	0.728361763	0.72756397	0.753792777	0.901081657	0.742328244	0.592461703	0.895255157	0.571237617	0.752151919	0.476667072	0.757902942	0.719548922	0.787655726	0.770059468	0.511831392	0.955524825	0.925529885	0.912552204	0.868641431	0.926463164	0.96625923	0.754988583	1.054331491	0.919122526	1.079868987	0.757216558	0.712186674	0.723299008	0.992069711	1.015516008	0.397988854	0.661576469	0.825223875	0.787115419	0.932686161	0.684992809	0.458995283	0.413716851	0.610566279	0.603032086	0.86596649	1.043959809	0.666398633	0.919454096	0.932489011	0.347548151	0.632036226	1.047921185	0.734732469	0.775783982	1.017103088	0.792289458	0.71892143	0.884733851	0.673463865	1.022540587	0.769038936	0.670562533	0.922762461	0.704661048	0.846642465	1.012465636	0.825165628	0.644073999	0.743953473	0.995235705	0.912004855	0.735129867	0.841689758	1.113617377	0.887887907	1.069426834	0.902110601	0.860879059	0.880808288	1.093453611	0.8132934	0.818165868	0.770358226	0.438440426	0.775732185	0.848455073	0.964810274	0.817868508	0.783377234	1.036287752	0.840526343	0.919679107	0.872135355	0.697237351	1.118875407	0.530987991	0.94787024	0.970666131	1.014107122	1.165019858	0.75261748	0.880688474	0.760109046	0.776851333	0.943045151	0.800503809	0.911804644	0.878728472	0.897514242	Cancer	1
SRR7142491	0.554894353	0	0.67895668	0.494627908	0.487945162	0.551600768	0.573064538	0.578774539	1.171557221	0.866754265	0.446527458	0.388023262	0.548008524	0.398468231	0.88447793	0.541784238	0.494833465	0.701166048	0.64709841	0.651226615	0.598944191	0.37310732	0.463766483	0.6899035	0.266014142	0.522547914	0.954844002	0.571993243	0.886142565	0.30126174	0.925518901	0.405774962	0.591065329	0.759611756	0.358175185	0.602415651	0.783077528	0.362088662	0.410402925	0.187063254	1.171557211	0.769611952	0.62299182	0.568676916	0.420221987	0.748154543	0.274733448	0.502203368	0.511419176	0.486196808	0.660424953	0.488362664	0.764303785	0.932763994	0.482559815	0.644251352	1.171557211	0.444994209	0.440198749	0.571683937	0.565451806	0.423645994	0.49370102	0.833932343	0.637139934	0.650925512	0.63942136	0.516089825	0.924739193	0.781195093	0.526928081	0.419798993	0.65056936	0.410155345	0.58412861	0.744875416	0.615741159	0.688607059	0.433519745	0.501067197	0.724398921	0.542025644	0.551796819	0.79732744	0.631209572	0.399327721	0.524596715	0.82729282	0.657020582	0.576914642	0.457307313	0.420042841	0.612518605	0.33909886	0.636021412	0.562951208	0.478274456	0.594103455	0.707649409	0.69092076	0.381420501	0.573424158	0.701449888	0.418977342	0.514949702	0.472331662	0.416268617	0.895130067	0.631161621	1.029922115	0.772325348	0.489254294	0.640763571	0.668254305	0.295885532	0.663693717	0.983552955	0.331963076	0.299694512	0.583700605	0.855421831	0.818515819	0.763077778	0.477725426	0.705665729	0.649110983	0.523175835	0.388103402	0.463482734	0.811205531	0.425202657	0.695665194	0.687681147	0.505430408	0.704118887	0.367351256	0.771819091	0.216966829	0.469118096	0.466754127	1.051383768	0.745301659	0.505273052	0.581998381	0.577039435	0.692873931	0.866700375	0.714848283	0.305797471	0.615841677	0.395542795	0.569293159	0.648466725	0.666106409	0.846990707	0.906472467	0.540590386	0.479295879	0.563012183	0.527465445	0.401297515	0.773102518	0.382945185	0.774045984	0.385890305	0.592786669	0.620461813	0.62846237	0.820679263	0.697678348	0.562913767	0.328324739	0.604955711	0.560217308	0.766448797	0.634111624	0.78640649	0.580330063	0.571789622	0.455106458	0.590090928	0.628774393	0.547665063	0.468521785	0.896199637	0.43998978	0.82594033	0.582502257	0.614449078	0.570991849	0.56468763	0.617398848	0.922457353	0.713966809	0.265074649	0.775667113	0.518319056	0.601450679	0.635525597	0.619976428	0.308065283	0.627556838	0.744204599	0.552483434	0.66544097	0.552209134	0.459037275	0.72237084	0.412531682	0.734414403	0.509709642	0.582058344	0.650310189	0.380217456	0.705395497	0.708955191	0.73447638	0.640331167	0.595743424	0.58441354	0.703370049	0.624811279	0.81159049	0.459518336	0.600591215	0.628827786	0.35162769	0.638902505	0.414226873	0.57477434	0.527771952	0.697856128	0.363742618	0.486226129	0.561989647	0.78689014	0.535059117	0.369717797	0.843827413	0.521834296	0.543344613	0.346418363	0.389269044	0.533132618	0.588539931	0.443010012	0.58023304	0.697569954	0.626293892	0.65412506	0.568016678	0.544921085	0.401252865	0.609213082	0.658047927	0.640111433	0.570162931	0.600809799	0.284624359	0.573980982	0.568577084	0.670092409	0.497009285	0.469981142	0.685931236	0.431925484	0.447328417	0.388497086	0.294105164	0.573101661	0.68328513	0.670351096	0.662954412	0.426586326	0.668087888	0.783285703	0.696417403	0.457467616	0.703482792	0.687810051	0.44507903	0.33130274	0.602800851	0.293292211	0.503940388	0.673382893	0.548427933	0.556279462	0.548880384	0.597599733	0.681674903	0.401598431	0.846927745	0.45640121	0.560186777	0.81363021	0.576901492	0.542631776	0.487723947	0.451793975	0.586737968	0.343107029	0.628257219	0.399229753	0.85275409	0.416389572	0.732231095	0.421054055	0.465031016	0.594401977	0.495865566	0.662816245	0.564694431	0.754878414	0.657935418	0.559067047	0.410303985	0.351706038	0.569112865	0.78918958	0.654062071	0.414778344	0.692167716	0.350557608	0.335494138	0.489342281	1.040450399	0.870040688	0.4748535	0.767893133	0.592785711	0.661322831	0.551883566	0.263174927	0.735903518	0.285745365	0.56156124	0.695218127	0.364136185	0.518878874	0.370314344	0.400878582	0.685909329	0.483236713	0.350210127	0.520983515	0.460348034	0.55342193	0.492229113	0.458755489	0.408629487	0.454929835	0.417145273	0.578488423	0.752047775	0.796470552	0.571344307	0.659291856	0.685331161	0.650400487	0.567837123	0.759601197	0.614472206	0.776897854	0.62312782	0.455858611	0.488971682	0.774662572	0.689818154	0.285384673	0.458099421	0.515747647	0.465443084	0.591041424	0.659166531	0.546619079	0.540708794	0.349361169	0.36868266	0.632758736	0.776390775	0.260965052	0.744648998	0.602458781	0.431134929	0.437879603	0.783916192	0.532280101	0.60639943	0.749534054	0.470617122	0.567792893	0.676012367	0.478251709	0.762895802	0.540704806	0.346339942	0.719783711	0.440208485	0.528587367	0.758896955	0.502482422	0.49985366	0.649647571	0.720477813	0.782945522	0.530669702	0.847576084	0.881461525	0.555162016	0.797181002	0.773051268	0.746932834	0.894618865	0.829448618	0.61101997	0.695605189	0.754438095	0.440029111	0.838969265	0.813542244	0.700805281	0.613092502	0.603665375	0.810956363	0.664552567	0.710196218	0.878021682	0.477961842	0.851306372	0.360691049	0.771896463	0.687366744	0.805385638	0.854100422	0.399703285	0.89449905	0.744188915	0.840088413	0.676741036	0.525745916	0.590132308	0.61063586	0.721540466	Normal	2
SRR7142505	0.964153536	0.67895668	0	0.8364698	0.875062179	1.014919646	0.970748023	1.042093409	1.451663314	1.07292797	0.903062315	0.765595736	0.956524349	0.948744746	1.062513269	0.782695606	0.904092644	0.967783466	0.876391057	0.945950305	1.070592156	0.809769476	0.76262501	1.010580604	0.759063718	0.943803736	1.262781113	0.978479479	1.064177905	0.796743176	1.198436136	0.775352174	0.990775825	1.041342281	0.819517821	0.915903902	0.334474876	0.761396579	0.881256892	0.71516965	1.451663304	1.043418227	0.998868849	0.93106527	0.847935678	0.900291388	0.691181491	0.797174423	0.932674995	0.942731665	0.767947666	0.902429629	0.912052965	1.212870087	1.005886392	1.020128381	1.451663304	0.921449952	0.739977597	0.868918031	0.955946433	0.844277189	0.86808601	1.098925328	0.295085244	1.075297807	1.037104843	0.736145736	1.197656428	1.061301186	0.913041079	0.87633385	0.967099507	0.819414526	0.797541537	1.059799878	0.838740735	0.987823947	0.853009686	0.817597343	1.02631147	0.92239587	0.84652051	1.070244675	0.93042646	0.78132238	0.852808917	1.069188504	0.798736937	0.900633646	0.901861625	0.66891738	0.936237609	0.817440173	1.016391638	0.745863966	0.839038377	0.910633602	1.031368414	0.985644451	0.851809847	0.775666179	0.996173578	0.838467283	0.743342133	0.943574778	0.869741775	1.17523616	0.884161941	1.310028208	1.045242583	0.935538594	0.792203823	0.962977996	0.756445908	0.84412928	1.25647019	0.701540288	0.591271761	0.775711866	1.150145522	1.142234824	0.857056649	0.893284424	0.911839434	0.96564113	0.900677296	0.686116359	0.751264931	1.084122766	0.669886025	1.019384199	0.79357944	0.712554777	1.079995916	0.838999221	1.078224837	0.779098533	0.791672804	0.838644649	1.324301003	1.002370395	0.842939671	0.95517975	0.974722919	0.920854092	1.146806468	1.009571974	0.831009611	0.919084083	0.765120006	0.817833215	1.038961352	0.894066625	1.119907942	1.115859875	0.949849567	0.84887309	0.891224385	0.795996671	0.926509655	0.917650362	0.745333538	1.005239848	0.65172587	0.913810013	0.913894658	0.944992517	1.100785356	0.999590897	0.697722076	0.725438394	0.904172599	0.740901848	0.824705689	0.962323826	1.059323725	0.905779055	0.757517875	0.820873069	0.744086664	1.026457878	0.875877265	0.829285706	1.169116872	0.810341302	1.106046424	0.991761438	0.858036766	0.894710853	0.888406635	0.941117852	1.224369902	1.089843838	0.780335526	1.048584348	0.757605994	1.064769544	0.787854889	0.998191369	0.786406596	0.951275842	1.046117147	0.880695636	0.981971117	0.880421336	0.715061753	1.028308907	0.803026309	1.058133408	0.900204269	0.704694177	0.949527077	0.779525374	0.832494254	1.009703444	1.036388929	0.973036567	0.919462428	0.908132545	0.828281947	0.926723828	0.982436971	0.931166301	0.880697308	0.922260631	0.814398206	1.014779535	0.811910358	0.643442459	0.855984154	0.84137213	0.788114907	0.818931529	0.750955641	0.840436485	0.954549058	0.803155353	1.127959024	0.856071061	0.720876792	0.750219477	0.813252182	0.865838017	0.912258935	0.830073586	0.903952044	0.966588457	0.942824039	0.959283404	0.9287806	0.868640089	0.87249598	0.907962291	0.993299744	0.968323634	0.823163251	0.825016068	0.812730753	0.717496984	0.892296089	0.993811414	0.737920655	0.790301186	0.980654927	0.844226566	0.701955829	0.730338968	0.819317304	0.868136251	0.97800882	0.943268331	0.979484558	0.815181265	0.941005123	1.107004707	0.998329952	0.881839904	0.983588885	0.952803037	0.811960581	0.770001818	0.704184301	0.79123983	1.010240326	0.950793326	0.797911861	0.95598996	0.85212279	0.921318737	0.986833247	0.696569486	1.11984498	0.872849249	0.696401575	1.019803915	0.996391432	0.759414113	0.907213887	0.861053156	0.887486221	0.776009013	0.909987745	0.865590521	1.054217249	0.835879513	1.026251486	0.845037193	0.924460127	0.984896604	0.865442777	0.957539936	0.933382603	1.01194715	1.033812447	0.657645975	0.686510486	0.812734093	0.901818264	1.112908585	0.926979306	0.80558387	0.94198765	0.7591665	0.806348103	0.858919493	1.320556492	1.245917717	0.852354961	1.040810368	0.909315858	0.948122272	0.927760596	0.757366712	1.06411572	0.577284805	0.885280244	1.003155238	0.749216966	0.859499691	0.798790679	0.820368523	0.958826564	0.890871462	0.853615811	0.853688915	0.721690402	0.746960839	0.866614103	0.939063872	0.831377343	0.756842384	0.836635214	0.770499684	1.00911651	0.982430142	0.887874453	0.860755014	0.980054852	0.966930634	0.936525295	1.048626136	0.862100197	1.08054039	0.907727111	0.603753125	0.869642371	0.880560865	0.973949765	0.778434244	0.857809919	0.830048498	0.916021958	0.901872819	0.865032888	0.918622989	0.996838801	0.849650381	0.825217518	0.919558177	1.168852471	0.86324509	1.041883093	0.838145842	0.847582967	0.832867427	1.064022285	0.73394933	0.837762118	0.834230775	0.879132948	0.928556815	0.819528368	0.894805303	0.837839427	0.861728149	0.752542143	0.929171119	0.839615369	0.699397057	1.02388994	0.921972362	0.654247212	0.931378097	1.114809354	0.968905112	0.743516812	1.025611424	1.257338554	0.857074565	1.070098237	0.959010858	0.837726806	1.072654204	1.109554712	0.823279213	0.968522424	0.932473434	0.896159118	1.009815747	0.870100598	0.980911374	0.825351744	0.846302053	1.111704616	0.850512157	0.903735127	1.118959858	0.658646383	1.057480077	0.836427362	0.957856053	0.982090434	1.006848796	1.134206515	0.819193226	1.072534389	0.922224255	1.010934894	1.057111263	0.947908476	0.98446385	0.911384113	0.907500055	Cancer	3
SRR7142475	0.403073261	0.494627908	0.8364698	0	0.515954943	0.272596367	0.890776661	0.348994109	1.432919498	1.128116541	0.67522338	0.650896695	0.8093708	0.651906249	0.781802383	0.30928533	0.256954508	0.807287363	0.765590777	1.028928484	0.835564363	0.61417429	0.429266706	0.681374453	0.399897634	0.514018875	1.216206278	0.223324213	0.783467019	0.601264457	1.186881177	0.233544627	0.828654856	0.873657321	0.646156603	0.720908022	0.66664486	0.469477068	0.76678575	0.559928069	1.432919488	0.748711857	0.871983044	0.709341622	0.420164414	0.724770747	0.362393678	0.302218616	0.349578666	0.749566232	0.591721943	0.496229345	0.882796152	1.241040714	0.790836539	0.893242577	1.432919488	0.740899876	0.227995149	0.812750911	0.913704633	0.743020528	0.261611054	1.08737037	0.771502854	0.75273014	1.029917616	0.838248751	1.186101469	1.042557369	0.815150588	0.685670996	1.002458991	0.440194362	0.896430848	1.062862517	0.735331156	1.023183431	0.773038324	0.852956827	1.054482096	0.817316521	0.881879994	1.10560416	0.965785944	0.404435256	0.880979543	1.12764529	0.88557233	0.928804272	0.787390488	0.620724789	0.964408235	0.636515681	0.911312289	0.520658787	0.766255874	0.945993086	1.05953904	1.021003935	0.688286404	0.803836811	1.031533063	0.758495921	0.753593636	0.488122589	0.755270638	1.203406787	0.983051252	1.291284391	1.080602068	0.828256315	0.823410098	0.99833748	0.563280476	0.872299914	1.244915231	0.457464869	0.406276351	0.62151515	1.185505006	1.17040545	0.895038827	0.786002145	1.013942448	1.001000614	0.561139101	0.606145003	0.311294796	1.072567808	0.455092952	1.047554825	0.819642196	0.598083646	0.94086917	0.638644932	1.106395463	0.544244469	0.799201271	0.773757609	1.312746045	0.990815436	0.734099087	0.857289259	0.894751558	1.022957106	1.174977095	1.044931458	0.603344403	0.954443567	0.342018436	0.701254208	0.966178848	0.793620655	1.108352984	1.171860261	0.499233078	0.247205912	0.919395012	0.302890787	0.711085388	0.990627561	0.388502322	1.104129159	0.437633451	0.949169497	0.97731072	0.980352001	1.128955982	1.027761523	0.532860308	0.599716885	0.939532083	0.637668708	0.9380467	0.990494452	1.09468321	0.94113854	0.690281989	0.769068041	0.798697125	0.946486516	0.904047891	0.756503202	1.204476356	0.762148705	1.087302607	0.553677913	0.894186758	0.922881479	0.916577261	0.969288478	1.252540528	0.962958033	0.592222176	1.083943833	0.637909053	0.346928153	0.533947681	0.865490205	0.595782004	0.979446468	1.074287774	0.908866262	1.017330601	0.908591962	0.467793024	1.056479534	0.718002866	1.086304034	0.827421765	0.603185147	0.984886561	0.540874505	0.845280796	1.017231911	1.064559555	1.001207193	0.947633055	0.936303171	0.861630751	0.954894454	0.795137197	0.714417851	0.908867934	0.980717417	0.651980159	0.88789373	0.719698054	0.779949485	0.886657358	0.87673162	0.389464945	0.847102155	0.866367635	0.918851189	0.862336756	0.620846283	1.156129651	0.856410669	0.782676112	0.391281081	0.73328082	0.89896792	0.940429561	0.757291082	0.932122671	1.001947941	0.978183523	0.937789787	0.809083653	0.916756267	0.439346243	0.943321775	0.996362383	0.996494261	0.922052562	0.705319121	0.614707534	0.752856474	0.920466715	1.02198204	0.252269436	0.784262212	1.016014412	0.759203121	0.626203909	0.180318998	0.603893037	0.924991292	1.013368305	0.978627815	1.014844043	0.714567744	0.976364607	1.14013461	1.026500578	0.470949003	1.011759511	0.988162521	0.454481169	0.623730959	0.766474504	0.60312648	0.765302664	0.961044823	0.757034131	0.801793238	0.887482274	0.949489364	0.97758057	0.211697276	1.175150016	0.482415558	0.746858817	1.074992487	0.91642007	0.664471441	0.817542425	0.28773195	0.895014688	0.696037651	0.734087361	0.751119384	1.15310656	0.755908151	0.96105713	0.757784168	0.714022241	0.899873161	0.288257483	0.99289942	0.848359159	1.047306634	0.941600146	0.759748995	0.594298189	0.587301413	0.929988891	1.141079211	0.962338791	0.7567995	1.000444436	0.540319846	0.694379543	0.401144423	1.348727118	1.109331812	0.580756684	1.033280928	0.944675342	0.983481756	0.800874791	0.615064557	1.092286347	0.381111516	0.91345087	0.956580403	0.61542814	0.764392651	0.718819317	0.728156222	0.990032829	0.783589183	0.638191544	0.881859541	0.473550588	0.798935707	0.506002522	0.739455242	0.716906206	0.78501301	0.744422912	0.481357308	1.044475995	0.922887169	0.923233937	0.959644325	1.015414336	1.002290118	0.863742791	1.051688775	0.788900896	1.115899874	0.91078975	0.57731408	0.769028849	0.906623621	1.002120392	0.357525446	0.750527641	0.861254763	0.773719803	0.930043445	0.682350092	0.657187196	0.413629812	0.641789388	0.619811147	0.954917662	1.037753051	0.60613219	0.985715972	0.937035153	0.201585806	0.747843983	1.045278469	0.651870098	0.710140928	0.889419352	0.778893842	0.851621091	0.807973416	0.762415037	0.894856851	0.897087634	0.672570781	1.02806043	0.693646512	0.761196375	1.059249424	0.842001	0.569380809	0.763693136	0.981840089	0.909362139	0.672066156	0.839047042	1.13045275	0.885245191	1.105457721	0.899467885	0.865425201	0.791943318	1.090810895	0.810650683	0.956967466	0.76771551	0.415359545	0.822515973	0.72433538	0.962167558	0.815225792	0.780734518	1.072318639	0.837883627	0.955709995	0.869492639	0.573117657	1.112668649	0.470721548	0.945227523	1.017449919	1.058823664	1.162377142	0.726980922	0.791823503	0.75746633	0.82363512	0.952031914	0.787108193	0.898409028	0.914759359	0.894871526	Normal	4
