index,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,PC169,PC170,PC171,PC172,PC173,PC174,PC175,PC176,PC177,PC178,PC179,PC180,PC181,PC182,PC183,PC184,PC185,PC186,PC187,PC188,PC189,PC190,PC191,PC192,PC193,PC194,PC195,PC196,PC197,PC198,PC199,PC200,PC201,PC202,PC203,PC204,PC205,PC206,PC207,PC208,PC209,PC210,PC211,PC212,PC213,PC214,PC215,PC216,PC217,PC218,PC219,PC220,PC221,PC222,PC223,PC224,PC225,PC226,PC227,PC228,PC229,PC230,PC231,PC232,PC233,PC234,PC235,PC236,PC237,PC238,PC239,PC240,PC241,PC242,PC243,PC244,PC245,PC246,PC247,PC248,PC249,PC250,PC251,PC252,PC253,PC254,PC255,PC256,PC257,PC258,PC259,PC260,PC261,PC262,PC263,PC264,PC265,PC266,PC267,PC268,PC269,PC270,PC271,PC272,PC273,PC274,PC275,PC276,PC277,PC278,PC279,PC280,PC281,PC282,PC283,PC284,PC285,PC286,PC287,PC288,PC289,PC290,PC291,PC292,PC293,PC294,PC295,PC296,PC297,PC298,PC299,PC300,PC301,PC302,PC303,PC304,PC305,PC306,PC307,PC308,PC309,PC310,PC311,PC312,PC313,PC314,PC315,PC316,PC317,PC318,PC319,PC320,PC321,PC322,PC323,PC324,PC325,PC326,PC327,PC328,PC329,PC330,PC331,PC332,PC333,PC334,PC335,PC336,PC337,PC338,PC339,PC340,PC341,PC342,PC343,PC344,PC345,PC346,PC347,PC348,PC349,PC350,PC351,PC352,PC353,PC354,PC355,PC356,PC357,PC358,PC359,PC360,PC361,PC362,PC363,PC364,PC365,PC366,PC367,PC368,PC369,PC370,PC371,PC372,PC373,PC374,PC375,PC376,PC377,PC378,PC379,PC380,PC381,PC382,PC383,PC384,PC385,PC386,PC387,PC388,PC389,PC390,PC391,PC392,PC393,PC394,PC395,PC396,PC397,PC398,PC399,PC400,PC401,PC402,PC403,PC404,PC405,PC406,PC407,PC408,PC409,PC410,PC411,PC412,PC413,PC414,PC415,PC416,PC417,PC418,PC419,PC420,PC421,PC422,PC423,PC424,PC425,PC426,PC427,PC428,PC429,PC430,PC431,PC432,PC433,PC434,PC435,PC436,PC437,PC438,PC439,PC440,PC441,PC442,PC443
SRR7142497,4.229855145,-4.254941831,0.34511035,-3.963663521,3.667363631,0.968674193,-0.803690998,0.794603548,-0.80009707,0.767724332,0.273306817,-0.130232198,0.150557029,-0.941686634,0.54643931,-0.371670331,1.044222228,-0.534214747,1.750804491,-2.403859898,0.74497384,-1.139921169,0.205563248,0.176864548,-0.404877459,0.537379036,0.492369968,-0.030189478,0.078730729,-0.246273258,0.76798373,-1.041186974,0.006650836,-0.056111731,0.028760808,-0.638613362,0.060319204,-0.248135064,0.794203139,-0.391071203,0.259997888,-0.701430657,0.198998151,-0.129423262,-0.065882175,1.329892206,-0.133600971,-0.236344255,0.089879797,0.073376092,-0.10335089,-0.50446387,0.270980583,-0.589324308,-1.296418006,0.529745107,-0.35543802,-0.285329658,1.089126247,0.551098308,-0.004600427,-0.372276951,-0.233428153,-0.028428722,0.690365798,0.666097027,-0.465602275,-0.02409932,-0.310647345,0.965442425,0.32062616,0.470316161,-0.467344244,-0.313681796,-0.309616583,0.947727726,-0.45915249,0.155004497,-0.759628044,0.103643839,-0.476423511,0.598422705,-0.512715215,0.026453493,-1.275751744,0.372143232,-0.329623986,0.017936423,-0.443032822,0.82746344,-0.350084553,0.30471707,-0.446026526,0.142410681,-0.676255893,0.064368813,-0.18957714,0.207322026,-0.122963048,0.106000789,-0.48489418,0.463316921,-0.035911182,-0.339775054,0.299307188,-0.405834701,0.22068624,-0.351009512,0.32373086,-0.038413495,0.355509835,0.594483781,-0.474707113,0.144518563,0.14010791,-0.086455529,-0.027278382,0.238583187,0.062736509,-0.163068945,0.432847106,-0.594872481,-0.32792233,0.11314647,0.325616868,-0.132352086,0.461771149,0.152669524,-0.271710679,-0.208474372,0.600616935,-0.106374617,-0.311404637,0.059427928,0.078300312,0.009673972,-0.430883097,0.044025501,0.157674723,0.131055549,-0.418086887,0.535262528,0.014651598,-0.231267302,-0.454311787,0.298834732,0.034753342,-0.058295942,-0.343793288,0.128295243,0.291454699,-0.549421924,0.750854166,0.368833458,-0.428496355,-0.180652938,-0.265890019,0.187130708,0.112318698,0.121699187,-0.408745833,-0.235395523,0.098458626,0.392622178,-0.021352174,-0.094049771,-0.925884443,0.696138881,0.004501669,0.140547696,-0.36950938,-0.17358975,0.248243905,0.236475378,1.077790671,-0.253182233,-0.206270014,-0.347160045,0.537245362,0.452685041,-0.282632995,-0.252763536,0.327907366,0.128761031,-0.272059164,-0.066626857,-0.016310608,-0.449587577,0.153629666,0.092414394,0.361928568,-0.350513607,-0.025601285,-0.353958901,0.445642764,0.697934404,-0.046896844,-0.412885909,-0.2962547,-0.351144049,-0.597575764,0.544246055,0.183532287,-0.004035955,-0.343453945,-0.260820571,0.570618503,0.409388791,-0.31485588,-0.283157648,0.580546638,0.460499241,0.255411322,0.554187974,-0.471050889,-0.174744589,-0.936872341,0.274096509,0.321176923,0.107120708,-0.672551596,-0.066133743,-0.306460111,0.214026777,0.455903271,0.361701982,0.216249329,-0.139865606,-0.710994246,0.408145841,1.019361046,-0.056125342,-0.077961155,-0.273042721,-0.051862334,-0.119468242,0.188136925,0.265869088,0.487895023,-0.240312017,-0.085113678,-0.235464874,-0.118345253,0.272921734,0.568126378,-0.192957617,-0.370554765,-0.754475287,0.298014171,0.139624382,0.155152089,0.161588203,0.201735701,0.022882941,-0.944355562,-0.305114,-0.048220937,0.330316914,0.034199546,0.290812963,0.469302426,0.177200761,-0.542406986,-0.099097492,-0.486837974,0.367669682,0.342895344,0.002732921,-0.531283611,-0.450373627,-0.084704342,0.133618192,0.149197924,0.479090736,0.222908371,-0.225097444,-0.221335133,-0.432051472,0.762380421,0.304870258,0.247334236,0.332784648,0.082870888,-0.051480789,-0.021909204,-0.256687787,-0.576603405,0.059722519,0.100448305,0.193860423,0.30087984,0.238209911,-0.553167173,-0.135234388,-0.665013943,0.304334632,0.059476622,0.334254871,0.441300211,-0.144503281,-0.0579752,-0.139385972,-0.030009346,-0.403874645,0.004188077,0.382062196,0.472167586,0.202816228,0.093002892,0.185809434,-0.026293356,-0.197223738,-0.59681244,-0.356090204,0.077248133,0.496315262,-0.005980295,-0.386040474,-0.254478574,-0.480380328,0.637708429,0.289636166,0.41762136,0.377705254,-0.334894224,-0.140069963,-0.012955723,-0.196457799,-0.302447615,0.4957928,0.174845846,0.082013211,0.101437888,0.4207293,-0.167929464,-0.271990505,-0.08061157,-0.099281878,-0.237140119,0.003540898,0.003337666,0.287433631,0.034230443,0.089473281,-0.124462247,-0.301894553,-0.251964277,-0.042006243,0.425797321,0.183805071,0.229655343,0.271257904,0.170316856,-0.572968791,-0.154165846,0.226245742,0.120197171,0.001248386,0.078558957,0.226527186,0.555665737,-0.428368592,-0.067071007,-0.068254652,-0.044191687,-0.021851521,-0.254931617,0.429381628,0.006955934,0.188836277,0.251756917,-0.29001036,-0.117272528,-0.116377303,-0.124653137,-0.291082709,0.074081868,0.176440718,0.109145348,0.31146167,-0.155809204,-0.110013844,-0.402449821,0.609056767,0.268251092,0.040067939,0.011758962,0.68709911,-0.24119248,-0.319714763,-0.052327855,-0.229745893,0.055042139,0.058875739,0.41121636,0.128230603,-0.110230221,-0.224690983,-0.213334325,-0.173770194,-0.199825047,0.361550546,0.326951529,0.192263652,0.0049436,-0.275617491,-0.338475099,-0.126745569,-0.194399887,0.59280717,0.45099226,-0.185480858,-0.286988427,-0.019091249,-0.270954317,-0.087458529,0.353752058,0.064662027,-0.185859342,-0.068106035,-0.033486854,-0.083202756,-0.057830314,0.551774434,0.124533173,0.32463913,-0.25502706,0.124807749,0.144429518,0.025621328,-0.256308756,0.208403909,0.103509969,-0.113678544,0.270378667,0.035533186,-0.084433681,0.01300745,-0.059809589,0.141387579,-0.193479841,0.03662817,-3.10E-15
SRR7142491,3.436371887,-4.990336115,1.196787964,-3.236301996,3.221190969,1.16578217,0.903154223,-0.61539997,-0.668225422,0.507530501,1.1807178,-1.468391475,0.60484581,1.998030068,0.834599232,-0.076517734,1.265628515,0.631554031,0.788584249,0.393014281,-0.432658725,0.825054681,-0.684301928,0.01641563,1.375309869,-0.046511479,-1.423450366,-0.631098007,-0.86749708,-0.032333242,-0.354276555,-0.211756449,1.123659811,0.099142022,-0.089319606,0.68880955,0.608130951,0.522755679,0.0276273,0.589875684,-0.17098817,0.197585134,0.06316468,0.353864198,-0.479545751,-0.258917975,-0.455552972,-0.496496058,-0.407588772,0.254152658,0.603110507,0.051822713,-0.806978529,0.348855764,1.028212509,-0.873515512,-0.763850828,-0.73250491,-0.459081814,0.312120341,1.096256165,0.246286508,0.781614381,0.065504536,-0.649864304,1.358182958,-1.142452854,0.194001129,-0.057327804,0.227567023,-0.267102658,1.16076441,-0.542829434,-0.723930711,-0.391791807,0.849104023,-0.369954617,-1.022112751,0.451169278,-0.400305308,-0.605448186,-0.114714987,0.453099417,0.249731134,0.867684804,-1.10430104,0.725383914,-0.65367837,0.410488091,-0.453201426,0.393345786,-0.430993618,-1.102024939,0.313695201,-0.159540128,0.772977199,-0.261641434,0.435374639,0.311030216,0.852918619,-0.621745716,-0.718082619,-0.228676207,0.035713369,-1.391907966,-0.043848015,0.088695285,0.692507562,0.005555469,-0.840180358,-0.772781995,0.82944937,-0.885643463,1.0638852,-0.132330443,-0.32315743,-0.015057359,0.683225077,-0.485619768,0.202984501,0.156027573,0.460148834,0.039545469,0.021181564,-0.07133971,-0.286885457,-0.438591483,-0.609681218,0.469323443,-0.140841679,-0.206244758,-1.076664892,-0.056360671,-0.989667798,0.028805898,-0.408526722,0.028342828,0.258351341,0.802361407,-0.019953698,0.398273027,0.371416312,0.362061591,-0.02988973,0.810435633,-0.742500824,0.225054038,0.742219696,-0.426941812,1.242487751,-1.081528577,0.057921562,-0.314275897,-1.112253746,1.021797018,0.071894182,0.16135166,-0.23822124,-0.10024594,1.351955867,0.922905468,0.116463559,0.110556912,0.37904115,0.835623826,-0.5822587,0.130934396,0.652255742,0.028783307,0.052905741,1.216112317,0.53539328,1.114777861,0.21765653,-0.106881052,0.130513564,-0.3761751,-0.305417182,-0.16638653,-0.458911227,0.026813033,-0.108271968,0.13614074,-0.897335095,0.444799071,-0.897650937,0.319054813,-0.823972667,0.478503799,-0.681620116,0.275090676,0.356506881,-0.208151505,-0.283495545,-0.514339658,-0.158048089,0.375511061,1.335656662,-0.232556586,-0.134274988,0.578665514,-1.393698799,0.719406963,0.675015508,-1.572243967,-0.163830018,-0.837958238,-0.14757404,-0.606200361,0.440780969,-0.400687106,0.06003688,0.410935452,0.905235476,-0.993878749,-0.106463092,0.583793919,-0.223348333,-0.088061312,0.694037056,1.173141845,0.143365581,-0.231315317,-0.622259501,-0.16468167,0.511458143,0.80306039,0.763151366,0.546564729,0.349439503,-0.10648565,0.328573587,-0.286997134,-0.104623,-0.363095292,0.397742603,0.949892119,0.974684646,-0.350822748,0.070627546,-0.468205995,0.697145512,-0.22911931,-0.278502401,-0.673228629,0.053906923,0.606527332,0.681921116,0.55093312,-0.892610631,-0.70251899,-0.218722611,0.229410058,0.439332524,-0.005104152,-0.197482886,0.426586741,-0.643932168,-0.334653643,0.460336602,0.662518964,0.151213993,-0.351867845,0.044383135,-0.932280492,-0.591402642,0.118791119,-0.372594643,0.375544232,-0.76651838,0.605107145,-0.577790142,-0.504212411,0.315790501,-0.637977277,0.108518257,-0.194709459,0.684389736,0.149015439,0.081779513,0.538126813,-0.322679759,-0.178310745,-0.415480915,-0.67147321,-0.15578044,0.085657898,-0.407670649,-0.238504439,0.161595289,-0.116571437,-0.2394122,0.202005837,-0.309281284,-0.197809379,0.069246078,-0.143917132,-0.112323748,-0.525374213,-0.583692051,0.228066942,0.643278606,-0.138082766,-0.273851819,0.722392658,0.298513409,0.218159828,0.047621195,0.492771543,-0.112027209,0.253546775,0.112828996,-0.312490849,-0.042698563,-0.154889171,-0.069589583,0.412284457,-0.037837516,-0.314364521,0.130965116,0.45528181,-0.219178386,-0.210493584,-0.076368119,-0.150200064,0.195201363,0.062898949,-0.304768825,0.13226683,-0.255316285,-0.244419794,0.006407275,0.285948725,0.225072801,0.438100742,0.757627096,0.287195936,-0.017104708,-0.139802781,-0.378705952,-0.04394938,0.075177209,0.531197447,0.141879464,0.299920437,-0.423495832,-0.205391165,-0.021381447,-0.273790733,-0.23149813,-0.104146656,-0.101884198,0.321103157,-0.506899992,-0.177606999,-0.017556115,0.044440286,-0.155691948,-0.256168901,-0.123139443,0.110269285,0.056065371,0.043682227,-0.12870852,-0.201803608,-0.039242874,-0.404462866,0.261725768,0.201012834,0.364680937,-0.386648608,0.133581047,0.117735513,0.041916734,0.33217575,-0.118418197,-0.107576735,0.033726597,-0.051403945,-0.127569979,-0.22202411,0.088951522,0.094869081,0.127280562,-0.230691031,-0.062896041,0.052515237,-0.098876234,-0.039559996,0.075752892,0.06960114,0.026876554,0.097212169,0.25995926,-0.067175375,-0.023433321,0.10983971,-0.168210251,-0.181192018,-0.138584546,-0.222200954,-0.064176587,-0.276953732,-0.132801317,0.031064912,-0.092698577,0.049692649,-0.222076588,0.045006266,0.230464024,-0.064255712,-0.03236659,-0.13609526,0.007793277,-0.072928767,-0.080061317,0.058330924,0.164618411,0.181445268,0.129276462,0.00086145,0.021255308,0.075102367,0.029315485,-0.027729099,0.018687418,-0.062043895,0.10170902,-0.113012568,-0.073218543,0.018710246,0.032046859,0.007862987,-0.049544912,0.029732693,0.00690308,0.041532975,0.040952348,-0.049053977,-0.016591159,0.004627904,-0.000972368,1.03E-15
SRR7142505,0.623985149,-3.806038539,4.214450458,-4.432910993,2.466929138,-2.020295769,2.601053776,-2.448016488,-1.752304855,-1.492454537,2.170748265,0.28314722,1.447284572,0.334837797,-2.117069504,-1.737977687,1.42257035,-2.025298521,-0.643825781,1.013342246,0.914961635,-0.370981913,-1.117127812,-2.457347458,-0.348301787,-0.542963944,1.125019049,-0.03689281,0.316503764,-3.233064553,0.062077947,1.741863196,1.088514216,1.657708146,0.166320778,-2.375376891,-2.219776463,-2.281333733,-1.667936829,0.916365402,-1.543854008,1.267795832,-0.608416678,1.928406106,0.048104919,-0.894974624,0.860365251,-1.11011768,-0.001229492,-0.030859031,-1.20549219,-0.710363429,-0.148061169,-1.122357701,2.526223206,0.270069506,-1.393988006,1.858891077,-0.076264875,-1.308760589,0.328000508,-0.289869235,0.126461152,0.824770244,-1.356953504,-0.105742809,0.935859626,-0.67913811,-0.456178664,-1.436127419,0.01047871,0.314666211,-0.147699604,1.325481704,0.288449169,-0.812695767,0.273172666,0.809970397,-0.332406799,0.011175578,-0.314608174,1.642131577,-0.631260511,-0.503213515,1.109736219,0.334756704,0.482451273,-0.399458271,0.062761754,-1.113373019,0.257351546,0.247331315,0.282316714,-1.074626503,-0.277073188,-0.197912174,0.561743063,-1.37246363,-0.340655541,0.416349848,-0.356839992,1.382988802,-0.812678095,-0.046249632,0.034862652,0.847013163,-0.50076934,1.167116478,0.206160109,0.126684589,-0.371524771,0.200962957,0.106190876,0.809758203,-1.193682929,-0.318773085,0.735193288,-0.56422612,0.049574232,0.404551337,-0.624339238,-0.143210663,0.044113422,0.238929621,0.635783277,-0.701847258,0.381706208,-0.544776653,-0.740114586,-0.007517001,0.304386153,0.419424159,0.566624829,1.070386165,0.1520824,-0.135099399,0.667291368,-0.137949258,-0.767084617,0.132755464,0.583110032,0.593523677,-0.340229598,0.594316906,0.077997971,1.285190148,0.683992871,-0.765622797,-0.672531905,-0.170929481,-0.04996599,0.136537483,-0.443508373,-0.266408461,0.178614998,-0.944935265,0.95079498,-0.131367543,-0.291837887,0.38648456,0.654065184,-0.060903231,-0.316380671,0.225282549,0.249453949,0.280123864,0.537065551,-0.044707199,0.174529981,0.11825159,-0.190627878,0.098625791,-0.640832898,-0.297016303,0.069409307,0.435375532,0.121300772,-0.026592046,-0.630980472,-0.261968145,-0.002310222,0.240193411,0.919807981,-0.041429061,0.08462993,0.121297521,-0.243921562,-0.107503069,0.089848215,-0.447811581,-0.454519768,-0.00514039,0.32731126,-0.668431497,-0.446637721,-0.337089437,0.165410165,0.328317639,0.071517496,-0.399107868,-0.100724516,0.301193269,0.173921134,-0.279088416,0.117985014,0.344953402,0.090574799,0.111860692,-0.148296481,-0.520095993,0.261699513,0.500842277,0.117133999,-0.289665731,0.535267488,0.211024311,-0.239288474,0.337566291,-0.107545835,-0.253705214,-0.063385556,-0.060686091,0.197967206,-0.111568758,-0.082233218,-0.269850613,-0.289047515,0.132884277,-0.129753998,-0.063136272,0.477312233,-0.130011155,-0.118302631,0.01577656,0.186216628,0.204130204,-0.004394974,0.041913372,0.051601699,0.361174239,-0.151533156,0.062099543,-0.213605384,-0.096878117,-0.292231433,0.123836911,-0.009958434,0.214624541,-0.384027523,0.059552987,-0.547525264,0.316530683,-0.323819728,0.110039158,0.318705335,-0.108838687,0.102081589,-0.250129609,-0.51657963,0.373941806,-0.413042234,-0.071229257,-0.10996511,-0.155581755,0.133575606,-0.040834921,0.219278736,0.042922336,-0.525927699,-0.356427119,0.396069248,0.176166564,0.030926486,-0.210409491,-0.070367129,-0.078502722,0.072333641,-0.017779734,-0.146251524,-0.010319367,0.238601962,-0.079292986,0.345559957,-0.169567646,-0.0637026,0.139682209,0.032936089,-0.021550534,0.055942534,-0.042525288,0.091169103,0.162500358,0.314523264,0.016022439,-0.047285852,-0.014316311,0.083050449,-0.13565195,0.274666054,-0.169361386,-0.099428286,0.16310905,0.105183644,-0.181369351,0.128949592,-0.090426654,0.128747753,-0.376647462,-0.114700519,-0.297425356,0.205628048,0.146442497,-0.177649635,-0.032385091,0.090667466,-0.061318045,0.199883911,-0.119711286,0.320649991,-0.227029837,0.228840314,-0.228914043,0.164215604,0.085399912,-0.425108494,-0.288408726,0.014629788,0.072629833,0.189436267,0.228620721,0.212752819,-0.353324083,0.318181981,0.081430389,0.516195666,-0.223807146,-0.335848637,0.079548323,0.054861962,-0.384460745,-0.052246966,-0.270013338,-0.201547203,0.046876107,-0.195059661,-0.015440625,0.111147915,0.105647529,-0.340330244,0.205202861,-0.010811405,0.200213896,0.154272943,0.213171051,0.321305783,0.08802459,-0.384077847,-0.386462523,-0.284182099,-0.273970169,-0.271309561,0.219914975,-0.178744719,-0.189536499,-0.68255482,-0.091427917,-0.239519091,-0.188646039,-0.171463079,-0.021509125,-0.25207361,-0.368838701,-0.101198239,-0.492054391,-0.080212007,0.105650563,-0.307570241,0.105610793,-0.067766019,0.50897879,0.450513246,0.107323443,0.171288851,-0.432746763,0.168637899,0.155029345,0.180591881,0.367030175,-0.238932851,0.158334706,-0.314778165,0.304511331,0.194833505,-0.216093726,0.159875961,-0.404874237,-0.144052869,0.181674387,-0.400609807,-0.135925102,-0.046743524,0.310455876,0.091439637,-0.178916454,0.521240811,-0.017337487,-0.151984153,-0.086345159,-0.274521627,0.277664351,0.192431691,-0.281161662,0.28352785,0.183518272,-0.052453637,0.024771974,-0.055138522,0.180888273,-0.117234179,0.052357646,-0.011029321,0.059760772,-0.019111192,-0.248517316,-0.087973724,-0.001467297,0.449438681,0.00714229,-0.033478156,0.193854456,-0.112748151,-0.072833385,0.214530369,-0.114550392,0.303328579,0.107954602,-0.14782426,-0.165554162,-0.081065361,0.010016921,0.07148998,0.010400874,1.13E-15
SRR7142475,1.557158797,-3.833913346,0.681077372,-4.936188687,4.367941668,0.124928126,1.679421461,-0.376459695,-0.586307546,0.784143766,2.036900716,-0.264818546,-0.548796327,1.854076509,0.743498195,0.160322518,1.162911646,-1.288848309,-0.225003419,-0.734080343,0.907967823,0.608835013,-1.09445966,-0.000641056,0.907664997,0.746051702,-0.116060654,0.526401037,0.227827689,-0.043473414,-0.391438767,-0.699070717,1.152717479,-0.674125221,0.293207579,0.860854293,-2.054781258,-0.389003108,-0.036893226,-0.340295477,-0.33917013,0.65245021,-0.134582719,0.342458818,-0.447603237,0.973631389,-0.631851991,-0.058613847,1.209274946,0.432475806,0.021347956,0.932259254,-0.928571641,-0.790815469,-0.403108916,-0.84175766,-0.283073307,-0.525091311,-0.766106757,0.49901349,0.657242511,0.176719622,0.42184964,-1.150881739,1.636305874,-0.698091484,0.015600124,-0.203931155,0.842843855,-0.02302489,-0.014384203,-0.262564419,0.362812038,0.191569539,-1.147333489,-0.869639138,-0.951835417,-0.363701338,1.579515163,0.565887601,-0.677017417,0.713780347,-0.418287655,0.868863427,-0.775801425,0.669120146,-0.662405734,-0.738143244,-0.202349781,0.713466668,-0.697989936,-0.118199631,0.994828236,0.031976342,0.270885882,0.556838001,0.151355911,0.739341875,0.89018404,0.117392084,-0.458490995,-0.711694651,0.144920457,-1.495416561,0.389862031,0.277466456,-0.62026554,-0.480640565,0.472433276,0.13713198,1.07197776,1.42337156,0.265290815,-0.176196663,1.02685083,1.121872682,-0.268418667,0.736863529,0.714404503,-0.464530716,-0.31092017,-0.481151199,-0.121657875,-0.172941254,-0.684059861,0.28303135,-0.012147761,0.188689616,0.058476625,-0.718115526,-0.252822413,0.324068272,0.517469126,0.362944693,0.318062899,-0.401169348,0.583074794,0.278135313,-0.12223721,-0.08329841,-0.844544311,0.061190256,0.522038088,0.070505975,0.294970133,-0.420488174,-0.087698381,-0.039759804,-0.164493369,0.148714432,-0.248277002,0.594053659,0.549582426,0.206056051,0.274913741,0.353162346,0.422709588,0.135599207,-0.224633001,-0.207965442,0.183653196,-0.4479651,0.21917063,0.076934735,0.050756925,-1.105703278,-0.890620258,-0.783952938,0.62074976,-0.55620745,0.369290145,-0.460070087,0.445083137,-0.525244658,-0.890968642,-0.348822585,0.461164194,-0.281888327,-0.002864408,-1.002936665,-0.300713857,-0.197928758,0.323626591,0.505511863,-0.169618765,0.042937575,0.569613021,0.023890989,0.635948567,0.418040623,-0.034703126,-1.120657067,-0.447558502,0.40836925,-0.455599204,-0.183245889,0.716186091,-1.1363656,0.363922187,0.067493247,0.37918735,0.022998809,0.432426814,-0.227409738,0.631005057,0.567443296,0.130955703,-0.013769374,-0.27457008,-0.221896795,0.625192906,-0.430884915,0.060218958,0.867300736,-0.13970158,-0.315565351,0.172471454,-0.026794148,0.459215329,-0.125642417,0.158262366,0.690150858,0.328728789,-0.157834545,-0.394757761,0.050538679,-0.360775966,-0.524323945,0.321867931,0.039232999,-0.818165022,-0.00253709,0.418964795,-0.123633157,0.883000985,-0.241530501,0.083405396,0.208149562,0.021317321,0.880203708,0.570556499,0.103962086,0.487358426,-0.032529281,0.018098775,0.893492933,-0.086898961,-0.921918227,0.38743512,-0.105051127,0.174382204,0.375140305,0.873668418,0.232432751,0.19819061,0.255975387,-0.493521362,0.681762435,0.050560119,0.674870446,-0.355173386,0.267458546,0.344702387,-0.015082439,0.618841685,0.239037046,-0.013109226,0.257072127,-0.040548259,-0.22642376,0.36647325,0.252783268,-0.207522976,-0.333823131,0.188749369,-0.04696591,-0.096763519,0.281928727,-0.275977205,0.132697281,-0.300969078,0.522950105,0.1464435,-0.356392573,0.591350643,-0.468963301,-0.140008527,0.661729192,-0.161245486,-0.480661461,-0.331105638,0.310423504,0.087164699,-0.172326365,-0.20932221,-0.069399214,-0.119560631,0.409829058,-0.157305287,0.329490529,0.093663245,0.355236162,-0.054389343,0.389925839,0.238849918,0.105604214,0.797414026,0.017575832,0.257323646,-0.378694982,-0.281471019,0.332867943,-0.079487068,0.427829745,0.310500312,-0.371985994,-0.466109459,-0.143881534,0.142698779,-0.034934655,0.146114168,-0.36570747,-0.108195521,-0.128743687,0.017487851,-0.010864008,0.641589381,0.016354473,0.153219774,0.268677264,-0.68768126,-0.571804406,0.475896009,0.356123607,-0.007077502,0.301479682,-0.734313611,-0.384762917,0.141484568,-0.010783334,0.803991051,-0.521321639,-0.277149621,-0.211981274,-0.021940859,-0.402211592,-0.202386434,0.737482206,-0.21348091,-0.23674559,-0.198661072,-0.554321587,-0.040633526,0.713119781,-0.110758694,-0.282732479,-0.144428999,0.206777632,0.295281612,0.21136173,-0.191161091,-0.46394132,0.344830982,0.318179221,-0.502372913,0.276844835,0.019497941,-0.138664008,0.218421069,0.26617849,0.121756846,0.237769864,0.121704564,0.209701091,-0.062343448,0.290347833,0.200599045,-0.017090411,-0.090057174,-0.142531441,-0.267779375,0.195453203,0.056086911,0.086954848,-0.269118374,-0.081818791,0.428115387,0.129289839,-0.222146229,0.222969579,-0.022856501,-0.039983893,-0.089715508,0.263388139,-0.180150778,0.010843664,-0.206711688,-0.148338953,0.109845027,-0.117769844,0.060830681,0.046493714,-0.022860512,-0.14216362,0.123843939,-0.164294465,-0.183028358,-0.134156871,0.259423509,-0.150309979,0.206474253,0.099979528,-0.112978594,0.182069414,-0.011586463,-0.173115545,0.111659872,0.026372589,0.03105476,-0.053541158,0.041982339,-0.073630407,0.229408591,0.038159893,0.157990939,0.137734401,0.180639851,-0.104233042,-0.040777951,0.203574519,0.034052377,-0.002346565,0.067370375,0.049262752,-0.013732431,-0.074429491,0.029977104,-0.036538335,0.079476853,0.100943019,-0.040612343,0.026603909,1.16E-15
